date,nav,daily_return,regime,n_positions,gross_exposure,costs
2014-07-17,1284852.44,-0.01429,Stagflation,9,1588519.41,60.56
2014-07-18,1293957.17,0.007086,Stagflation,9,1538331.39,80.78
2014-07-21,1285671.83,-0.006403,Stagflation,9,1595476.86,100.38
2014-07-22,1281254.72,-0.003436,Stagflation,7,1310291.88,113.37
2014-07-23,1281816.77,0.000439,Stagflation,11,1310946.5,122.03
2014-07-24,1285744.5,0.003064,Stagflation,8,1160329.49,88.36
2014-07-25,1279785.12,-0.004635,Stagflation,9,1259975.38,55.89
2014-07-28,1277586.48,-0.001718,Stagflation,10,1248091.7,84.23
2014-07-29,1280944.32,0.002628,Stagflation,9,1206605.14,94.93
2014-07-30,1278118.9,-0.002206,Stagflation,9,1072686.95,51.13
2014-07-31,1285244.28,0.005575,Reflation,10,1145462.4,111.84
2014-08-01,1289747.05,0.003503,Reflation,9,1202878.22,111.61
2014-08-04,1290778.45,0.0008,Reflation,9,1101310.16,30.4
2014-08-05,1289374.85,-0.001087,Reflation,10,1120010.81,51.96
2014-08-06,1295443.31,0.004707,Reflation,10,1044018.96,74.37
2014-08-07,1293041.52,-0.001854,Reflation,9,1182090.9,61.59
2014-08-08,1298529.12,0.004244,Reflation,9,1013054.8,110.49
2014-08-11,1298668.67,0.000107,Reflation,9,1141290.89,45.83
2014-08-12,1297529.0,-0.000878,Reflation,10,1366628.0,171.08
2014-08-13,1284983.0,-0.009669,Reflation,11,1430987.6,109.03
2014-08-14,1276036.32,-0.006962,Reflation,10,1104156.7,106.35
2014-08-15,1277381.93,0.001055,Reflation,10,1263648.49,122.9
2014-08-18,1279169.56,0.001399,Reflation,10,943746.5,137.38
2014-08-19,1284242.1,0.003965,Reflation,11,1281366.45,216.52
2014-08-20,1288720.71,0.003487,Reflation,12,1141413.9,112.73
2014-08-21,1282335.9,-0.004954,Reflation,10,1159259.5,112.79
2014-08-22,1277348.77,-0.003889,Reflation,10,1228798.29,152.56
2014-08-25,1284489.85,0.005591,Reflation,9,1127194.01,95.16
2014-08-26,1287936.88,0.002684,Reflation,11,1360460.89,95.48
2014-08-27,1282856.91,-0.003944,Reflation,11,1214683.81,136.86
2014-08-28,1279205.52,-0.002846,Reflation,11,1552170.64,175.5
2014-08-29,1276160.41,-0.00238,Reflation,11,1616705.81,110.59
2014-09-02,1286716.76,0.008272,Stagflation,12,1403348.39,156.31
2014-09-03,1293039.19,0.004914,Stagflation,11,1763995.44,258.38
2014-09-04,1302951.4,0.007666,Stagflation,11,1439855.0,181.09
2014-09-05,1305533.16,0.001981,Stagflation,11,1158580.71,110.61
2014-09-08,1303237.76,-0.001758,Stagflation,9,1220017.4,135.74
2014-09-09,1297787.01,-0.004182,Stagflation,9,1112069.37,82.58
2014-09-10,1299121.41,0.001028,Stagflation,10,1227126.09,126.4
2014-09-11,1304556.55,0.004184,Stagflation,11,1303811.6,186.65
2014-09-12,1312060.89,0.005752,Stagflation,9,1161331.2,174.67
2014-09-15,1331431.62,0.014764,Stagflation,10,1174013.69,190.28
2014-09-16,1322362.71,-0.006811,Stagflation,10,1234217.19,82.51
2014-09-17,1323530.73,0.000883,Stagflation,12,1207606.35,82.66
2014-09-18,1326570.27,0.002297,Stagflation,10,1301170.35,106.17
2014-09-19,1325210.43,-0.001025,Stagflation,10,911155.55,140.04
2014-09-22,1320235.79,-0.003754,Stagflation,10,1126117.79,67.0
2014-09-23,1327503.75,0.005505,Stagflation,9,1155618.23,127.78
2014-09-24,1320987.25,-0.004909,Stagflation,8,1201169.76,31.5
2014-09-25,1314473.36,-0.004931,Stagflation,11,1206668.98,115.14
2014-09-26,1307762.55,-0.005105,Stagflation,9,991866.0,79.0
2014-09-29,1303102.1,-0.003564,Stagflation,11,1143443.7,118.46
2014-09-30,1303933.72,0.000638,Stagflation,10,1159874.31,138.91
2014-10-01,1305530.44,0.001225,Stagflation,9,1002127.14,80.88
2014-10-02,1301276.2,-0.003259,Stagflation,12,1223514.9,141.54
2014-10-03,1285571.4,-0.012069,Stagflation,11,1321343.74,112.02
2014-10-06,1306348.37,0.016162,Stagflation,11,1191365.78,45.33
2014-10-07,1310227.48,0.002969,Stagflation,11,1411918.94,97.29
2014-10-08,1307260.12,-0.002265,Stagflation,11,1325469.68,132.0
2014-10-09,1307153.37,-8.2e-05,Stagflation,9,1228532.92,76.19
2014-10-10,1299262.76,-0.006036,Stagflation,11,1407032.99,130.18
2014-10-13,1300385.3,0.000864,Stagflation,11,1369906.9,20.38
2014-10-14,1295551.19,-0.003717,Stagflation,12,1362823.62,167.84
2014-10-15,1291937.82,-0.002789,Stagflation,10,1281203.51,143.16
2014-10-16,1291371.85,-0.000438,Stagflation,11,1261928.11,108.16
2014-10-17,1299143.24,0.006018,Stagflation,12,1424067.0,44.3
2014-10-20,1296443.63,-0.002078,Stagflation,11,1413201.51,34.13
2014-10-21,1307509.6,0.008536,Stagflation,11,1466330.98,82.0
2014-10-22,1292649.45,-0.011365,Stagflation,12,1411944.95,77.35
2014-10-23,1298159.09,0.004262,Stagflation,11,1454576.58,82.02
2014-10-24,1293015.39,-0.003962,Stagflation,12,1485881.1,42.92
2014-10-27,1283124.55,-0.007649,Stagflation,11,1322927.4,54.16
2014-10-28,1293688.05,0.008233,Stagflation,10,1226910.63,84.67
2014-10-29,1298872.62,0.004008,Stagflation,10,1205646.8,79.08
2014-10-30,1303764.65,0.003766,Stagflation,10,1240444.61,70.87
2014-10-31,1300375.89,-0.002599,Reflation,10,1126665.99,163.17
2014-11-03,1303264.05,0.002221,Reflation,12,1265598.94,163.29
2014-11-04,1305649.88,0.001831,Reflation,10,1066916.26,102.38
2014-11-05,1311762.15,0.004681,Reflation,11,1195490.44,123.92
2014-11-06,1307479.28,-0.003265,Reflation,11,1236143.46,139.48
2014-11-07,1316748.68,0.00709,Reflation,10,1194939.06,107.78
2014-11-10,1316564.62,-0.00014,Reflation,11,1239516.04,144.66
2014-11-11,1315935.67,-0.000478,Reflation,9,1303270.77,94.17
2014-11-12,1317249.66,0.000999,Reflation,12,1364621.05,151.54
2014-11-13,1332445.15,0.011536,Reflation,11,1240542.68,152.4
2014-11-14,1352423.47,0.014994,Reflation,11,1277863.19,94.17
2014-11-17,1343501.61,-0.006597,Reflation,12,1212351.64,145.03
2014-11-18,1352219.9,0.006489,Reflation,9,1289231.39,118.95
2014-11-19,1348821.99,-0.002513,Reflation,9,1228280.0,44.65
2014-11-20,1345275.49,-0.002629,Reflation,10,1271023.48,78.47
2014-11-21,1364629.91,0.014387,Reflation,12,1449990.0,99.12
2014-11-24,1367369.45,0.002008,Reflation,11,1350634.81,49.24
2014-11-25,1355121.3,-0.008957,Reflation,11,1698409.2,141.34
2014-11-26,1349542.15,-0.004117,Reflation,12,1840816.71,96.36
2014-11-28,1306212.14,-0.032107,Reflation,10,1356871.79,122.49
2014-12-01,1345562.32,0.030125,Goldilocks,11,1467889.5,177.53
2014-12-02,1346619.8,0.000786,Goldilocks,10,1364565.96,120.21
2014-12-03,1347510.67,0.000662,Goldilocks,10,1535177.48,174.19
2014-12-04,1338947.62,-0.006355,Goldilocks,10,1337305.61,166.48
2014-12-05,1350118.41,0.008343,Goldilocks,11,1371266.63,101.34
2014-12-08,1321749.68,-0.021012,Goldilocks,11,1287915.9,98.84
2014-12-09,1311185.97,-0.007992,Goldilocks,9,1300984.14,108.71
2014-12-10,1293936.25,-0.013156,Goldilocks,11,1459553.0,82.76
2014-12-11,1291680.08,-0.001744,Goldilocks,11,1204242.89,111.57
2014-12-12,1289772.11,-0.001477,Goldilocks,12,1136202.8,73.54
2014-12-15,1290601.96,0.000643,Goldilocks,11,1122536.51,103.14
2014-12-16,1301776.44,0.008658,Goldilocks,11,1046454.51,119.52
2014-12-17,1309325.0,0.005799,Goldilocks,12,1111059.06,92.15
2014-12-18,1291762.69,-0.013413,Goldilocks,12,1037873.7,72.2
2014-12-19,1294129.43,0.001832,Goldilocks,11,972622.4,100.97
2014-12-22,1276186.17,-0.013865,Goldilocks,10,956177.79,68.15
2014-12-23,1288493.69,0.009644,Goldilocks,10,833635.09,58.19
2014-12-24,1274639.47,-0.010752,Goldilocks,12,1041645.49,59.92
2014-12-26,1266743.87,-0.006194,Goldilocks,12,1091217.34,97.7
2014-12-29,1268308.4,0.001235,Goldilocks,10,1024428.01,135.51
2014-12-30,1271330.18,0.002383,Goldilocks,11,1211030.39,205.51
2014-12-31,1274253.42,0.002299,Deflation,12,1036917.15,199.77
2015-01-02,1277937.48,0.002891,Deflation,11,1132145.99,110.55
2015-01-05,1259082.56,-0.014754,Deflation,10,786448.51,104.93
2015-01-06,1245524.54,-0.010768,Deflation,10,1011927.62,87.11
2015-01-07,1247194.29,0.001341,Deflation,11,1082951.21,64.38
2015-01-08,1252221.33,0.004031,Deflation,12,988663.59,65.84
2015-01-09,1246975.11,-0.00419,Deflation,11,849579.55,84.68
2015-01-12,1224484.85,-0.018036,Deflation,9,858330.7,128.91
2015-01-13,1224913.98,0.00035,Deflation,10,1002841.0,78.65
2015-01-14,1248605.44,0.019341,Deflation,12,1204602.7,81.75
2015-01-15,1229636.67,-0.015192,Deflation,10,1092223.28,90.58
2015-01-16,1234223.19,0.00373,Deflation,11,1072921.01,67.26
2015-01-20,1218618.75,-0.012643,Deflation,11,1097548.26,80.72
2015-01-21,1230556.62,0.009796,Deflation,11,1062747.1,100.95
2015-01-22,1218099.01,-0.010124,Deflation,12,1056916.16,65.09
2015-01-23,1226097.4,0.006566,Deflation,9,1034256.9,127.9
2015-01-26,1236219.42,0.008255,Deflation,11,1101851.09,92.19
2015-01-27,1239438.89,0.002604,Deflation,10,1175922.59,109.31
2015-01-28,1243810.83,0.003527,Deflation,10,1089138.36,43.58
2015-01-29,1267309.13,0.018892,Deflation,9,1040387.35,93.88
2015-01-30,1277104.37,0.007729,Deflation,9,1227190.6,178.35
2015-02-02,1252507.7,-0.01926,Deflation,11,1386173.6,122.94
2015-02-03,1242769.89,-0.007775,Deflation,11,1313703.19,95.62
2015-02-04,1275593.62,0.026412,Deflation,12,1250579.4,95.28
2015-02-05,1262071.07,-0.010601,Deflation,11,915680.99,113.36
2015-02-06,1255256.52,-0.005399,Deflation,10,952562.29,50.94
2015-02-09,1248153.68,-0.005658,Deflation,11,1064270.11,87.24
2015-02-10,1258774.09,0.008509,Deflation,10,947507.35,74.08
2015-02-11,1267453.26,0.006895,Deflation,10,1292818.49,102.43
2015-02-12,1263039.71,-0.003482,Deflation,12,1107141.4,152.16
2015-02-13,1266399.26,0.00266,Deflation,11,1373629.4,216.25
2015-02-17,1247297.63,-0.015083,Deflation,11,1204044.49,138.53
2015-02-18,1255500.07,0.006576,Deflation,9,1055537.24,38.54
2015-02-19,1252703.7,-0.002227,Deflation,11,1104457.9,61.39
2015-02-20,1241147.83,-0.009225,Deflation,11,1207164.61,62.38
2015-02-23,1237583.26,-0.002872,Deflation,11,1202475.76,15.16
2015-02-24,1255414.38,0.014408,Deflation,12,1231870.98,87.88
2015-02-25,1243256.8,-0.009684,Deflation,11,1199965.76,73.76
2015-02-26,1257548.3,0.011495,Deflation,12,1246692.58,73.26
2015-02-27,1233217.1,-0.019348,Deflation,12,1081389.2,68.79
2015-03-02,1247446.13,0.011538,Deflation,12,1143934.79,22.86
2015-03-03,1234478.59,-0.010395,Deflation,11,1036030.84,44.25
2015-03-04,1235475.53,0.000808,Deflation,10,1096962.9,57.03
2015-03-05,1238446.53,0.002405,Deflation,9,1078857.8,67.59
2015-03-06,1230414.99,-0.006485,Deflation,10,1334847.09,92.76
2015-03-09,1247041.33,0.013513,Deflation,11,1195256.89,111.87
2015-03-10,1248787.12,0.0014,Deflation,9,1058519.81,103.39
2015-03-11,1234484.25,-0.011453,Deflation,9,1172288.1,74.78
2015-03-12,1247118.68,0.010235,Deflation,9,1086404.0,79.17
2015-03-13,1256136.26,0.007231,Deflation,9,1103659.29,56.62
2015-03-16,1264939.94,0.007009,Deflation,11,1238396.57,82.02
2015-03-17,1256532.26,-0.006647,Deflation,11,1213945.7,91.78
2015-03-18,1251759.72,-0.003798,Deflation,9,1091448.4,84.24
2015-03-19,1270144.75,0.014687,Deflation,9,1008247.05,82.69
2015-03-20,1280672.25,0.008288,Deflation,9,926999.9,89.23
2015-03-23,1281602.48,0.000726,Deflation,11,1223601.5,125.96
2015-03-24,1279949.37,-0.00129,Deflation,10,1123627.7,92.41
2015-03-25,1281017.61,0.000835,Deflation,9,1087911.7,74.16
2015-03-26,1276460.56,-0.003557,Deflation,9,1256545.36,56.81
2015-03-27,1272137.89,-0.003386,Deflation,10,1238838.0,69.73
2015-03-30,1260485.58,-0.00916,Deflation,11,1380052.46,58.21
2015-03-31,1269422.69,0.00709,Deflation,9,1282315.1,84.84
2015-04-01,1281358.11,0.009402,Deflation,10,1145197.58,99.81
2015-04-02,1272762.78,-0.006708,Deflation,12,1280464.61,124.25
2015-04-06,1311808.66,0.030678,Deflation,11,1281847.2,179.3
2015-04-07,1305183.67,-0.00505,Deflation,8,1350168.6,155.01
2015-04-08,1320817.9,0.011979,Deflation,10,1229128.95,195.37
2015-04-09,1330857.37,0.007601,Deflation,11,1317445.49,186.54
2015-04-10,1336070.08,0.003917,Deflation,10,1178167.44,114.38
2015-04-13,1336446.12,0.000281,Deflation,10,1216107.19,99.59
2015-04-14,1326859.96,-0.007173,Deflation,12,1385758.41,175.38
2015-04-15,1310260.33,-0.01251,Deflation,11,1385869.84,86.42
2015-04-16,1319886.79,0.007347,Deflation,12,1129722.29,87.54
2015-04-17,1316043.52,-0.002912,Deflation,12,1300193.63,91.48
2015-04-20,1306644.14,-0.007142,Deflation,9,1044615.21,102.76
2015-04-21,1318193.63,0.008839,Deflation,10,1386348.11,119.12
2015-04-22,1300197.07,-0.013652,Deflation,9,1519232.62,96.07
2015-04-23,1291143.88,-0.006963,Deflation,11,1562348.69,53.56
2015-04-24,1293328.9,0.001692,Deflation,11,1334936.41,63.99
2015-04-27,1315692.77,0.017292,Deflation,11,1420585.79,42.7
2015-04-28,1321804.88,0.004646,Deflation,10,1399037.9,59.9
2015-04-29,1315255.49,-0.004955,Deflation,10,1394658.52,60.52
2015-04-30,1305592.09,-0.007347,Stagflation,9,1191023.0,100.64
2015-05-01,1307445.96,0.00142,Stagflation,11,1220908.75,39.61
2015-05-04,1313888.81,0.004928,Stagflation,11,1196773.69,55.7
2015-05-05,1310312.9,-0.002722,Stagflation,11,1206306.78,18.8
2015-05-06,1307696.95,-0.001996,Stagflation,11,1153115.89,10.87
2015-05-07,1317265.36,0.007317,Stagflation,11,1246507.0,23.49
2015-05-08,1316136.77,-0.000857,Stagflation,11,1196273.49,48.58
2015-05-11,1318440.07,0.00175,Stagflation,12,1271071.36,65.86
2015-05-12,1309677.24,-0.006646,Stagflation,12,1172204.16,50.53
2015-05-13,1321469.59,0.009004,Stagflation,11,1158698.21,46.12
2015-05-14,1322454.83,0.000746,Stagflation,12,1348392.2,64.76
2015-05-15,1327092.74,0.003507,Stagflation,11,1183887.2,35.08
2015-05-18,1332055.87,0.00374,Stagflation,11,1183986.81,80.27
2015-05-19,1334126.16,0.001554,Stagflation,9,1138277.16,105.87
2015-05-20,1334026.7,-7.5e-05,Stagflation,10,1079369.7,64.16
2015-05-21,1321665.94,-0.009266,Stagflation,10,1091625.11,41.84
2015-05-22,1331476.25,0.007423,Stagflation,11,1343113.07,105.99
2015-05-26,1335308.62,0.002878,Stagflation,9,1291229.34,82.92
2015-05-27,1341577.55,0.004695,Stagflation,10,1305715.71,107.42
2015-05-28,1354482.72,0.009619,Stagflation,9,1192776.21,104.92
2015-05-29,1347758.97,-0.004964,Stagflation,11,1495011.79,148.87
2015-06-01,1349452.31,0.001256,Stagflation,10,1598717.59,124.83
2015-06-02,1346422.09,-0.002246,Stagflation,11,1727023.19,95.65
2015-06-03,1344586.45,-0.001363,Stagflation,11,1668315.29,56.72
2015-06-04,1340424.02,-0.003096,Stagflation,11,1817912.67,172.46
2015-06-05,1342948.9,0.001884,Stagflation,12,1713575.39,102.07
2015-06-08,1342328.79,-0.000462,Stagflation,12,1707953.6,66.42
2015-06-09,1333636.37,-0.006476,Stagflation,11,1686022.91,80.96
2015-06-10,1330668.82,-0.002225,Stagflation,11,1792415.85,37.85
2015-06-11,1320833.68,-0.007391,Stagflation,11,1722235.9,73.09
2015-06-12,1320258.48,-0.000435,Stagflation,11,1815653.11,69.62
2015-06-15,1320812.34,0.00042,Stagflation,11,1826847.01,105.06
2015-06-16,1304540.94,-0.012319,Stagflation,10,1688425.73,29.75
2015-06-17,1302730.18,-0.001388,Stagflation,11,1608884.99,55.49
2015-06-18,1306662.9,0.003019,Stagflation,12,1708294.31,51.15
2015-06-19,1308888.12,0.001703,Stagflation,11,1710066.4,65.89
2015-06-22,1301427.7,-0.0057,Stagflation,12,1728671.12,58.03
2015-06-23,1299840.72,-0.001219,Stagflation,11,1715441.4,30.49
2015-06-24,1310378.84,0.008107,Stagflation,10,1701491.78,34.03
2015-06-25,1305301.19,-0.003875,Stagflation,12,1817289.05,73.94
2015-06-26,1304629.71,-0.000514,Stagflation,10,1761696.49,63.42
2015-06-29,1304411.42,-0.000167,Stagflation,10,1754590.04,122.35
2015-06-30,1285985.29,-0.014126,Stagflation,10,1722109.93,113.55
2015-07-01,1310597.38,0.019139,Stagflation,9,1555530.69,153.62
2015-07-02,1303127.46,-0.0057,Stagflation,10,1772337.96,101.61
2015-07-06,1306194.55,0.002354,Stagflation,11,1656660.21,154.07
2015-07-07,1274084.2,-0.024583,Stagflation,9,1694862.31,66.74
2015-07-08,1288973.9,0.011687,Stagflation,10,1584519.99,97.11
2015-07-09,1289486.04,0.000397,Stagflation,11,1620441.42,47.47
2015-07-10,1292999.55,0.002725,Stagflation,12,1683591.8,106.68
2015-07-13,1293242.78,0.000188,Stagflation,11,1314409.91,105.17
2015-07-14,1291706.88,-0.001188,Stagflation,11,1479816.5,104.11
2015-07-15,1272492.99,-0.014875,Stagflation,11,1402346.39,82.26
2015-07-16,1271579.13,-0.000718,Stagflation,11,1245644.96,83.28
2015-07-17,1265327.05,-0.004917,Stagflation,11,1426592.63,99.98
2015-07-20,1258415.85,-0.005462,Stagflation,11,1330506.79,70.47
2015-07-21,1256083.82,-0.001853,Stagflation,11,1289046.55,74.79
2015-07-22,1242636.68,-0.010706,Stagflation,11,1369877.4,84.71
2015-07-23,1239078.63,-0.002863,Stagflation,11,1590746.93,93.85
2015-07-24,1235823.03,-0.002627,Stagflation,12,1678505.05,64.82
2015-07-27,1229906.44,-0.004788,Stagflation,10,1537556.72,52.3
2015-07-28,1241471.28,0.009403,Stagflation,11,1394560.32,125.75
2015-07-29,1239856.96,-0.0013,Stagflation,10,1268385.59,81.62
2015-07-30,1243567.83,0.002993,Stagflation,11,1395825.14,136.44
2015-07-31,1243883.77,0.000254,Goldilocks,12,1080154.76,167.65
2015-08-03,1232680.64,-0.009007,Goldilocks,11,897001.75,99.14
2015-08-04,1234824.47,0.001739,Goldilocks,9,811195.91,165.31
2015-08-05,1233279.52,-0.001251,Goldilocks,11,893624.5,91.54
2015-08-06,1230420.72,-0.002318,Goldilocks,10,1034707.19,54.91
2015-08-07,1228027.78,-0.001945,Goldilocks,11,1187304.71,105.23
2015-08-10,1239082.22,0.009002,Goldilocks,10,1006702.25,91.56
2015-08-11,1236232.93,-0.0023,Goldilocks,9,1096574.02,125.34
2015-08-12,1222659.43,-0.01098,Goldilocks,11,1120596.78,117.02
2015-08-13,1238640.18,0.01307,Goldilocks,11,1227810.6,105.44
2015-08-14,1240757.52,0.001709,Goldilocks,11,1304225.61,73.16
2015-08-17,1238556.66,-0.001774,Goldilocks,12,1088113.34,95.9
2015-08-18,1250702.25,0.009806,Goldilocks,11,1183931.5,53.17
2015-08-19,1232465.52,-0.014581,Goldilocks,12,1220277.3,70.94
2015-08-20,1221838.61,-0.008622,Goldilocks,11,1063964.3,107.28
2015-08-21,1225045.18,0.002624,Goldilocks,11,1045234.9,63.83
2015-08-24,1220786.3,-0.003477,Goldilocks,10,1003533.31,37.27
2015-08-25,1232798.54,0.00984,Goldilocks,11,1191999.78,95.29
2015-08-26,1235714.72,0.002365,Goldilocks,9,1106607.89,142.41
2015-08-27,1266062.2,0.024559,Goldilocks,11,1080028.81,104.43
2015-08-28,1272105.57,0.004773,Goldilocks,10,1169371.84,121.1
2015-08-31,1272497.84,0.000308,Deflation,12,1133379.69,170.19
2015-09-01,1296704.72,0.019023,Deflation,11,1082523.29,91.56
2015-09-02,1291162.61,-0.004274,Deflation,10,1124563.69,90.62
2015-09-03,1287470.1,-0.00286,Deflation,12,1277899.9,61.4
2015-09-04,1304325.91,0.013092,Deflation,11,1086966.63,51.86
2015-09-08,1295354.23,-0.006878,Deflation,11,1340393.63,82.77
2015-09-09,1315660.34,0.015676,Deflation,12,1401366.73,68.34
2015-09-10,1298500.82,-0.013043,Deflation,11,1406564.44,76.76
2015-09-11,1305444.04,0.005347,Deflation,11,1351448.58,74.03
2015-09-14,1315077.79,0.00738,Deflation,11,1321509.19,103.85
2015-09-15,1311162.8,-0.002977,Deflation,12,1449697.63,76.38
2015-09-16,1300566.39,-0.008082,Deflation,11,1424358.69,62.68
2015-09-17,1307876.74,0.005621,Deflation,9,1546129.16,165.65
2015-09-18,1327570.94,0.015058,Deflation,11,1593691.7,114.84
2015-09-21,1315257.83,-0.009275,Deflation,12,1457642.94,127.86
2015-09-22,1321113.53,0.004452,Deflation,12,1379466.28,87.65
2015-09-23,1320089.02,-0.000775,Deflation,12,1379345.35,48.77
2015-09-24,1315951.74,-0.003134,Deflation,11,1124740.71,85.33
2015-09-25,1308035.3,-0.006016,Deflation,9,1157030.01,86.65
2015-09-28,1320678.24,0.009666,Deflation,11,1341508.1,130.75
2015-09-29,1311205.17,-0.007173,Deflation,12,1226637.75,89.62
2015-09-30,1320110.23,0.006792,Deflation,12,1293339.59,155.75
2015-10-01,1309678.52,-0.007902,Deflation,11,1126177.35,199.0
2015-10-02,1306899.92,-0.002122,Deflation,10,1069241.54,126.4
2015-10-05,1312613.14,0.004372,Deflation,10,1132277.58,62.34
2015-10-06,1306444.02,-0.0047,Deflation,10,1170897.98,128.02
2015-10-07,1315484.92,0.00692,Deflation,9,1351900.52,76.77
2015-10-08,1300305.94,-0.011539,Deflation,11,1412421.07,60.48
2015-10-09,1311143.02,0.008334,Deflation,11,1434427.42,66.74
2015-10-12,1345866.31,0.026483,Deflation,11,1274874.24,172.42
2015-10-13,1351740.01,0.004364,Deflation,10,1379190.35,93.89
2015-10-14,1346537.87,-0.003848,Deflation,8,1155911.58,89.99
2015-10-15,1341248.79,-0.003928,Deflation,11,1122673.9,122.38
2015-10-16,1341124.06,-9.3e-05,Deflation,11,1327287.21,126.53
2015-10-19,1343864.81,0.002044,Deflation,12,1338693.34,117.84
2015-10-20,1346612.8,0.002045,Deflation,12,1179372.7,84.62
2015-10-21,1351274.64,0.003462,Deflation,11,1258410.42,113.85
2015-10-22,1348802.33,-0.00183,Deflation,11,1501835.19,114.27
2015-10-23,1344926.74,-0.002873,Deflation,12,1487413.98,137.82
2015-10-26,1324884.51,-0.014902,Deflation,11,1509932.04,170.17
2015-10-27,1331279.36,0.004827,Deflation,10,1585315.81,107.77
2015-10-28,1332752.33,0.001106,Deflation,11,1473035.95,145.45
2015-10-29,1360338.47,0.020699,Deflation,11,1123385.43,151.16
2015-10-30,1367947.42,0.005593,Deflation,12,1196295.3,158.66
2015-11-02,1365320.23,-0.001921,Deflation,10,1160405.98,134.09
2015-11-03,1344155.53,-0.015502,Deflation,11,1102753.01,94.65
2015-11-04,1358118.32,0.010388,Deflation,11,1143857.99,223.87
2015-11-05,1358544.2,0.000314,Deflation,12,1272594.3,166.9
2015-11-06,1351470.94,-0.005206,Deflation,12,1373230.2,96.35
2015-11-09,1347525.27,-0.00292,Deflation,11,1227578.0,117.29
2015-11-10,1345448.25,-0.001541,Deflation,12,1301972.03,182.3
2015-11-11,1351865.79,0.00477,Deflation,12,1217543.39,79.15
2015-11-12,1363429.68,0.008554,Deflation,11,1134757.71,102.11
2015-11-13,1359136.38,-0.003149,Deflation,11,1363129.01,130.11
2015-11-16,1354952.01,-0.003079,Deflation,10,1386592.19,87.75
2015-11-17,1352724.18,-0.001644,Deflation,11,1434462.9,133.81
2015-11-18,1345125.62,-0.005617,Deflation,10,1444360.7,52.8
2015-11-19,1355526.77,0.007732,Deflation,11,1503070.58,33.93
2015-11-20,1365672.42,0.007485,Deflation,12,1497980.09,60.95
2015-11-23,1349203.51,-0.012059,Deflation,11,1404699.96,113.36
2015-11-24,1346747.16,-0.001821,Deflation,12,1403947.35,50.34
2015-11-25,1345361.25,-0.001029,Deflation,11,1448837.82,68.83
2015-11-27,1346322.06,0.000714,Deflation,10,1422729.96,112.18
2015-11-30,1346513.07,0.000142,Deflation,11,1530915.82,85.33
2015-12-01,1351074.0,0.003387,Deflation,9,1252628.0,77.83
2015-12-02,1346664.3,-0.003264,Deflation,11,1342895.31,100.71
2015-12-03,1363581.49,0.012562,Deflation,12,1314261.91,66.5
2015-12-04,1378229.17,0.010742,Deflation,11,1378197.6,116.0
2015-12-07,1359011.1,-0.013944,Deflation,12,1251233.82,146.57
2015-12-08,1350318.56,-0.006396,Deflation,12,1237616.0,83.12
2015-12-09,1353198.71,0.002133,Deflation,11,1383763.17,68.82
2015-12-10,1360106.61,0.005105,Deflation,10,1242076.61,58.42
2015-12-11,1343934.58,-0.01189,Deflation,12,1326189.6,98.83
2015-12-14,1338423.15,-0.004101,Deflation,12,1314103.4,84.24
2015-12-15,1331711.64,-0.005014,Deflation,12,1312484.51,117.4
2015-12-16,1317173.56,-0.010917,Deflation,12,1272334.01,84.88
2015-12-17,1318637.49,0.001111,Deflation,12,1355428.98,98.17
2015-12-18,1328621.09,0.007571,Deflation,12,1246251.49,93.71
2015-12-21,1328205.37,-0.000313,Deflation,12,1445619.8,125.72
2015-12-22,1325627.56,-0.001941,Deflation,10,1560569.6,53.6
2015-12-23,1351449.12,0.019479,Deflation,12,1635421.77,81.82
2015-12-24,1351763.67,0.000233,Deflation,12,1528883.75,60.45
2015-12-28,1346342.9,-0.00401,Deflation,11,1513992.89,88.68
2015-12-29,1345882.38,-0.000342,Deflation,11,1392535.0,58.63
2015-12-30,1344823.4,-0.000787,Deflation,11,1606785.4,129.17
2015-12-31,1349941.4,0.003806,Deflation,12,1448623.83,91.41
2016-01-04,1368505.71,0.013752,Deflation,12,1555274.3,62.28
2016-01-05,1360492.1,-0.005856,Deflation,11,1370956.45,90.22
2016-01-06,1345872.34,-0.010746,Deflation,11,1428347.79,68.37
2016-01-07,1347530.97,0.001232,Deflation,11,1275705.21,64.25
2016-01-08,1337026.91,-0.007795,Deflation,11,1183084.63,76.66
2016-01-11,1333907.69,-0.002333,Deflation,12,1249025.53,46.12
2016-01-12,1332319.95,-0.00119,Deflation,12,1217589.1,80.2
2016-01-13,1321486.31,-0.008131,Deflation,12,1368527.71,105.49
2016-01-14,1343543.01,0.016691,Deflation,9,1229733.4,91.4
2016-01-15,1335319.29,-0.006121,Deflation,10,1238617.04,70.76
2016-01-19,1326117.19,-0.006891,Deflation,10,1117756.11,82.91
2016-01-20,1303660.39,-0.016934,Deflation,11,1247006.59,106.3
2016-01-21,1324802.72,0.016218,Deflation,11,1385925.61,63.3
2016-01-22,1352562.12,0.020954,Deflation,11,1497276.87,95.79
2016-01-25,1326678.5,-0.019137,Deflation,10,1424339.33,75.21
2016-01-26,1333676.84,0.005275,Deflation,10,1333648.99,55.9
2016-01-27,1338615.92,0.003703,Deflation,10,1475479.57,61.92
2016-01-28,1354644.13,0.011974,Deflation,11,1373186.0,133.21
2016-01-29,1362765.44,0.005995,Deflation,11,1410880.99,116.85
